date,state,dose,daily_vac
2021-06-25,Terengganu,1st Booster,0
2021-06-25,Kuala Lumpur,1st Booster,0
2021-06-25,Labuan,1st Booster,0
2021-06-25,Putrajaya,1st Booster,0
2021-06-25,Malaysia,1st Booster,0
2021-06-25,Johor,2nd Booster,0
2021-06-25,Kedah,2nd Booster,0
2021-06-25,Kelantan,2nd Booster,0
2021-06-25,Melaka,2nd Booster,0
2021-06-25,Negeri Sembilan,2nd Booster,0
2021-06-25,Pahang,2nd Booster,0
2021-06-25,Perak,2nd Booster,0
2021-06-25,Perlis,2nd Booster,0
2021-06-25,Penang,2nd Booster,0
2021-06-25,Sabah,2nd Booster,0
2021-06-25,Sarawak,2nd Booster,0
2021-06-25,Selangor,2nd Booster,0
2021-06-25,Terengganu,2nd Booster,0
2021-06-25,Kuala Lumpur,2nd Booster,0
2021-06-25,Labuan,2nd Booster,0
2021-06-25,Putrajaya,2nd Booster,0
2021-06-25,Malaysia,2nd Booster,0
2021-06-25,Johor,2nd Dose,1491
2021-06-25,Kedah,2nd Dose,4105
2021-06-25,Kelantan,2nd Dose,461
2021-06-25,Melaka,2nd Dose,3478
2021-06-25,Negeri Sembilan,2nd Dose,3207
2021-06-25,Pahang,2nd Dose,4043
2021-06-25,Perak,2nd Dose,8180
2021-06-25,Perlis,2nd Dose,1200
2021-06-25,Penang,2nd Dose,5445
2021-06-25,Sabah,2nd Dose,9298
2021-06-25,Sarawak,2nd Dose,7256
2021-06-25,Selangor,2nd Dose,11409
2021-06-25,Terengganu,2nd Dose,8
2021-06-25,Kuala Lumpur,2nd Dose,6651
2021-06-25,Labuan,2nd Dose,520
2021-06-25,Putrajaya,2nd Dose,1366
2021-06-25,Malaysia,2nd Dose,68118
2021-06-25,Johor,1st Dose,7507
2021-06-25,Kedah,1st Dose,387
2021-06-25,Kelantan,1st Dose,291
2021-06-25,Melaka,1st Dose,5657
2021-06-25,Negeri Sembilan,1st Dose,4792
2021-06-25,Pahang,1st Dose,2979
2021-06-25,Perak,1st Dose,2047
2021-06-25,Perlis,1st Dose,1357
2021-06-25,Penang,1st Dose,8640
2021-06-25,Sabah,1st Dose,6721
2021-06-25,Sarawak,1st Dose,51088
2021-06-25,Selangor,1st Dose,32807
2021-06-25,Terengganu,1st Dose,85
2021-06-25,Kuala Lumpur,1st Dose,27242
2021-06-25,Labuan,1st Dose,1798
2021-06-25,Putrajaya,1st Dose,387
2021-06-25,Malaysia,1st Dose,153785
2021-06-26,Johor,1st Booster,0
2021-06-26,Kedah,1st Booster,0
2021-06-26,Kelantan,1st Booster,0
2021-06-26,Melaka,1st Booster,0
2021-06-26,Negeri Sembilan,1st Booster,0
2021-06-26,Pahang,1st Booster,0
2021-06-26,Perak,1st Booster,0
2021-06-26,Perlis,1st Booster,0
2021-06-26,Penang,1st Booster,0
2021-06-26,Sabah,1st Booster,0
2021-06-26,Sarawak,1st Booster,0
2021-06-26,Selangor,1st Booster,0
2021-06-26,Terengganu,1st Booster,0
2021-06-26,Kuala Lumpur,1st Booster,0
2021-06-26,Labuan,1st Booster,0
2021-06-26,Putrajaya,1st Booster,0
2021-06-26,Malaysia,1st Booster,0
2021-06-26,Johor,2nd Booster,0
2021-06-26,Kedah,2nd Booster,0
2021-06-26,Kelantan,2nd Booster,0
2021-06-26,Melaka,2nd Booster,0
2021-06-26,Negeri Sembilan,2nd Booster,0
2021-06-26,Pahang,2nd Booster,0
2021-06-26,Perak,2nd Booster,0
2021-06-26,Perlis,2nd Booster,0
2021-06-26,Penang,2nd Booster,0
2021-06-26,Sabah,2nd Booster,0
2021-06-26,Sarawak,2nd Booster,0
2021-06-26,Selangor,2nd Booster,0
2021-06-26,Terengganu,2nd Booster,0
2021-06-26,Kuala Lumpur,2nd Booster,0
2021-06-26,Labuan,2nd Booster,0
2021-06-26,Putrajaya,2nd Booster,0
2021-06-26,Malaysia,2nd Booster,0
2021-06-26,Johor,2nd Dose,10523
2021-06-26,Kedah,2nd Dose,3040
2021-06-26,Kelantan,2nd Dose,655
2021-06-26,Melaka,2nd Dose,2129
2021-06-26,Negeri Sembilan,2nd Dose,1076
2021-06-26,Pahang,2nd Dose,1857
2021-06-26,Perak,2nd Dose,6340
2021-06-26,Perlis,2nd Dose,794
2021-06-26,Penang,2nd Dose,3576
2021-06-26,Sabah,2nd Dose,9023
2021-06-26,Sarawak,2nd Dose,10552
2021-06-26,Selangor,2nd Dose,6093
2021-06-26,Terengganu,2nd Dose,382
2021-06-26,Kuala Lumpur,2nd Dose,32
2021-06-26,Labuan,2nd Dose,236
2021-06-26,Putrajaya,2nd Dose,0
2021-06-26,Malaysia,2nd Dose,56308
2021-06-26,Johor,1st Dose,4897
2021-06-26,Kedah,1st Dose,303
2021-06-26,Kelantan,1st Dose,919
2021-06-26,Melaka,1st Dose,5648
2021-06-26,Negeri Sembilan,1st Dose,1210
2021-06-26,Pahang,1st Dose,4237
2021-06-26,Perak,1st Dose,676
2021-06-26,Perlis,1st Dose,460
2021-06-26,Penang,1st Dose,7272
2021-06-26,Sabah,1st Dose,6728
2021-06-26,Sarawak,1st Dose,45683
2021-06-26,Selangor,1st Dose,31160
2021-06-26,Terengganu,1st Dose,6249
2021-06-26,Kuala Lumpur,1st Dose,24392
2021-06-26,Labuan,1st Dose,1768
2021-06-26,Putrajaya,1st Dose,25
2021-06-26,Malaysia,1st Dose,141627
2021-06-27,Johor,1st Booster,0
2021-06-27,Kedah,1st Booster,0
2021-06-27,Kelantan,1st Booster,0
2021-06-27,Melaka,1st Booster,0
2021-06-27,Negeri Sembilan,1st Booster,0
2021-06-27,Pahang,1st Booster,0
2021-06-27,Perak,1st Booster,0
2021-06-27,Perlis,1st Booster,0
2021-06-27,Penang,1st Booster,0
2021-06-27,Sabah,1st Booster,0
2021-06-27,Sarawak,1st Booster,0
2021-06-27,Selangor,1st Booster,0
2021-06-27,Terengganu,1st Booster,0
2021-06-27,Kuala Lumpur,1st Booster,0
2021-06-27,Labuan,1st Booster,0
2021-06-27,Putrajaya,1st Booster,0
2021-06-27,Malaysia,1st Booster,0
2021-06-27,Johor,2nd Booster,0
2021-06-27,Kedah,2nd Booster,0
2021-06-27,Kelantan,2nd Booster,0
2021-06-27,Melaka,2nd Booster,0
2021-06-27,Negeri Sembilan,2nd Booster,0
2021-06-27,Pahang,2nd Booster,0
2021-06-27,Perak,2nd Booster,0
2021-06-27,Perlis,2nd Booster,0
2021-06-27,Penang,2nd Booster,0
2021-06-27,Sabah,2nd Booster,0
2021-06-27,Sarawak,2nd Booster,0
2021-06-27,Selangor,2nd Booster,0
2021-06-27,Terengganu,2nd Booster,0
2021-06-27,Kuala Lumpur,2nd Booster,0
2021-06-27,Labuan,2nd Booster,0
2021-06-27,Putrajaya,2nd Booster,0
2021-06-27,Malaysia,2nd Booster,0
2021-06-27,Johor,2nd Dose,10829
2021-06-27,Kedah,2nd Dose,10310
2021-06-27,Kelantan,2nd Dose,7044
2021-06-27,Melaka,2nd Dose,0
2021-06-27,Negeri Sembilan,2nd Dose,999
2021-06-27,Pahang,2nd Dose,4030
2021-06-27,Perak,2nd Dose,6899
2021-06-27,Perlis,2nd Dose,29
2021-06-27,Penang,2nd Dose,3
2021-06-27,Sabah,2nd Dose,6760
2021-06-27,Sarawak,2nd Dose,14525
2021-06-27,Selangor,2nd Dose,1477
2021-06-27,Terengganu,2nd Dose,3123
2021-06-27,Kuala Lumpur,2nd Dose,65
2021-06-27,Labuan,2nd Dose,6
2021-06-27,Putrajaya,2nd Dose,0
2021-06-27,Malaysia,2nd Dose,66099
2021-06-27,Johor,1st Dose,3294
2021-06-27,Kedah,1st Dose,603
2021-06-27,Kelantan,1st Dose,1889
2021-06-27,Melaka,1st Dose,600
2021-06-27,Negeri Sembilan,1st Dose,1136
2021-06-27,Pahang,1st Dose,408
2021-06-27,Perak,1st Dose,513
2021-06-27,Perlis,1st Dose,2170
2021-06-27,Penang,1st Dose,3007
2021-06-27,Sabah,1st Dose,3788
2021-06-27,Sarawak,1st Dose,36213
2021-06-27,Selangor,1st Dose,27094
2021-06-27,Terengganu,1st Dose,3969
2021-06-27,Kuala Lumpur,1st Dose,24454
2021-06-27,Labuan,1st Dose,1341
2021-06-27,Putrajaya,1st Dose,13
2021-06-27,Malaysia,1st Dose,110492
2021-06-28,Johor,1st Booster,0
2021-06-28,Kedah,1st Booster,0
2021-06-28,Kelantan,1st Booster,0
2021-06-28,Melaka,1st Booster,0
2021-06-28,Negeri Sembilan,1st Booster,0
2021-06-28,Pahang,1st Booster,0
2021-06-28,Perak,1st Booster,0
2021-06-28,Perlis,1st Booster,0
2021-06-28,Penang,1st Booster,0
2021-06-28,Sabah,1st Booster,0
2021-06-28,Sarawak,1st Booster,0
2021-06-28,Selangor,1st Booster,0
2021-06-28,Terengganu,1st Booster,0
2021-06-28,Kuala Lumpur,1st Booster,0
2021-06-28,Labuan,1st Booster,0
2021-06-28,Putrajaya,1st Booster,0
2021-06-28,Malaysia,1st Booster,0
2021-06-28,Johor,2nd Booster,0
2021-06-28,Kedah,2nd Booster,0
2021-06-28,Kelantan,2nd Booster,0
2021-06-28,Melaka,2nd Booster,0
2021-06-28,Negeri Sembilan,2nd Booster,0
2021-06-28,Pahang,2nd Booster,0
2021-06-28,Perak,2nd Booster,0
2021-06-28,Perlis,2nd Booster,0
2021-06-28,Penang,2nd Booster,0
2021-06-28,Sabah,2nd Booster,0
2021-06-28,Sarawak,2nd Booster,0
2021-06-28,Selangor,2nd Booster,0
2021-06-28,Terengganu,2nd Booster,0
2021-06-28,Kuala Lumpur,2nd Booster,0
2021-06-28,Labuan,2nd Booster,0
2021-06-28,Putrajaya,2nd Booster,0
2021-06-28,Malaysia,2nd Booster,0
2021-06-28,Johor,2nd Dose,1826
2021-06-28,Kedah,2nd Dose,3503
2021-06-28,Kelantan,2nd Dose,801
2021-06-28,Melaka,2nd Dose,0
2021-06-28,Negeri Sembilan,2nd Dose,662
2021-06-28,Pahang,2nd Dose,170
2021-06-28,Perak,2nd Dose,762
2021-06-28,Perlis,2nd Dose,2
2021-06-28,Penang,2nd Dose,522
2021-06-28,Sabah,2nd Dose,7291
2021-06-28,Sarawak,2nd Dose,13068
2021-06-28,Selangor,2nd Dose,4911
2021-06-28,Terengganu,2nd Dose,496
2021-06-28,Kuala Lumpur,2nd Dose,8816
2021-06-28,Labuan,2nd Dose,8
2021-06-28,Putrajaya,2nd Dose,746
2021-06-28,Malaysia,2nd Dose,43584
2021-06-28,Johor,1st Dose,6776
2021-06-28,Kedah,1st Dose,4491
2021-06-28,Kelantan,1st Dose,5485
2021-06-28,Melaka,1st Dose,3060
2021-06-28,Negeri Sembilan,1st Dose,7102
2021-06-28,Pahang,1st Dose,7568
2021-06-28,Perak,1st Dose,6327
2021-06-28,Perlis,1st Dose,571
2021-06-28,Penang,1st Dose,11843
2021-06-28,Sabah,1st Dose,3632
2021-06-28,Sarawak,1st Dose,40422
2021-06-28,Selangor,1st Dose,34382
2021-06-28,Terengganu,1st Dose,4373
2021-06-28,Kuala Lumpur,1st Dose,26301
2021-06-28,Labuan,1st Dose,1962
2021-06-28,Putrajaya,1st Dose,522
2021-06-28,Malaysia,1st Dose,164817
2021-06-29,Johor,1st Booster,0
2021-06-29,Kedah,1st Booster,0
2021-06-29,Kelantan,1st Booster,0
2021-06-29,Melaka,1st Booster,0
2021-06-29,Negeri Sembilan,1st Booster,0
2021-06-29,Pahang,1st Booster,0
2021-06-29,Perak,1st Booster,0
2021-06-29,Perlis,1st Booster,0
2021-06-29,Penang,1st Booster,0
2021-06-29,Sabah,1st Booster,0
2021-06-29,Sarawak,1st Booster,0
2021-06-29,Selangor,1st Booster,0
2021-06-29,Terengganu,1st Booster,0
2021-06-29,Kuala Lumpur,1st Booster,0
2021-06-29,Labuan,1st Booster,0
2021-06-29,Putrajaya,1st Booster,0
2021-06-29,Malaysia,1st Booster,0
2021-06-29,Johor,2nd Booster,0
2021-06-29,Kedah,2nd Booster,0
2021-06-29,Kelantan,2nd Booster,0
2021-06-29,Melaka,2nd Booster,0
2021-06-29,Negeri Sembilan,2nd Booster,0
2021-06-29,Pahang,2nd Booster,0
2021-06-29,Perak,2nd Booster,0
2021-06-29,Perlis,2nd Booster,0
2021-06-29,Penang,2nd Booster,0
2021-06-29,Sabah,2nd Booster,0
2021-06-29,Sarawak,2nd Booster,0
2021-06-29,Selangor,2nd Booster,0
2021-06-29,Terengganu,2nd Booster,0
2021-06-29,Kuala Lumpur,2nd Booster,0
2021-06-29,Labuan,2nd Booster,0
2021-06-29,Putrajaya,2nd Booster,0
2021-06-29,Malaysia,2nd Booster,0
2021-06-29,Johor,2nd Dose,8828
2021-06-29,Kedah,2nd Dose,8618
2021-06-29,Kelantan,2nd Dose,6841
2021-06-29,Melaka,2nd Dose,3438
2021-06-29,Negeri Sembilan,2nd Dose,2639
2021-06-29,Pahang,2nd Dose,5198
2021-06-29,Perak,2nd Dose,5650
2021-06-29,Perlis,2nd Dose,881
2021-06-29,Penang,2nd Dose,5604
2021-06-29,Sabah,2nd Dose,8006
2021-06-29,Sarawak,2nd Dose,6109
2021-06-29,Selangor,2nd Dose,12108
2021-06-29,Terengganu,2nd Dose,484
2021-06-29,Kuala Lumpur,2nd Dose,10247
2021-06-29,Labuan,2nd Dose,284
2021-06-29,Putrajaya,2nd Dose,385
2021-06-29,Malaysia,2nd Dose,85320
2021-06-29,Johor,1st Dose,6468
2021-06-29,Kedah,1st Dose,1412
2021-06-29,Kelantan,1st Dose,2634
2021-06-29,Melaka,1st Dose,3086
2021-06-29,Negeri Sembilan,1st Dose,5058
2021-06-29,Pahang,1st Dose,5131
2021-06-29,Perak,1st Dose,2967
2021-06-29,Perlis,1st Dose,277
2021-06-29,Penang,1st Dose,9661
2021-06-29,Sabah,1st Dose,3383
2021-06-29,Sarawak,1st Dose,41105
2021-06-29,Selangor,1st Dose,36954
2021-06-29,Terengganu,1st Dose,4032
2021-06-29,Kuala Lumpur,1st Dose,31377
2021-06-29,Labuan,1st Dose,2144
2021-06-29,Putrajaya,1st Dose,1162
2021-06-29,Malaysia,1st Dose,156851
2021-06-30,Johor,1st Booster,0
2021-06-30,Kedah,1st Booster,0
2021-06-30,Kelantan,1st Booster,0
2021-06-30,Melaka,1st Booster,0
2021-06-30,Negeri Sembilan,1st Booster,0
2021-06-30,Pahang,1st Booster,0
2021-06-30,Perak,1st Booster,0
2021-06-30,Perlis,1st Booster,0
2021-06-30,Penang,1st Booster,0
2021-06-30,Sabah,1st Booster,0
2021-06-30,Sarawak,1st Booster,0
2021-06-30,Selangor,1st Booster,0
2021-06-30,Terengganu,1st Booster,0
2021-06-30,Kuala Lumpur,1st Booster,0
2021-06-30,Labuan,1st Booster,0
2021-06-30,Putrajaya,1st Booster,0
2021-06-30,Malaysia,1st Booster,0
2021-06-30,Johor,2nd Booster,0
2021-06-30,Kedah,2nd Booster,0
2021-06-30,Kelantan,2nd Booster,0
2021-06-30,Melaka,2nd Booster,0
2021-06-30,Negeri Sembilan,2nd Booster,0
2021-06-30,Pahang,2nd Booster,0
2021-06-30,Perak,2nd Booster,0
2021-06-30,Perlis,2nd Booster,0
2021-06-30,Penang,2nd Booster,0
2021-06-30,Sabah,2nd Booster,0
2021-06-30,Sarawak,2nd Booster,0
2021-06-30,Selangor,2nd Booster,0
2021-06-30,Terengganu,2nd Booster,0
2021-06-30,Kuala Lumpur,2nd Booster,0
2021-06-30,Labuan,2nd Booster,0
2021-06-30,Putrajaya,2nd Booster,0
2021-06-30,Malaysia,2nd Booster,0
2021-06-30,Johor,2nd Dose,11205
2021-06-30,Kedah,2nd Dose,6504
2021-06-30,Kelantan,2nd Dose,7909
2021-06-30,Melaka,2nd Dose,3529
2021-06-30,Negeri Sembilan,2nd Dose,3411
2021-06-30,Pahang,2nd Dose,5953
2021-06-30,Perak,2nd Dose,8172
2021-06-30,Perlis,2nd Dose,1427
2021-06-30,Penang,2nd Dose,6297
2021-06-30,Sabah,2nd Dose,9194
2021-06-30,Sarawak,2nd Dose,3799
2021-06-30,Selangor,2nd Dose,15963
2021-06-30,Terengganu,2nd Dose,1974
2021-06-30,Kuala Lumpur,2nd Dose,10140
2021-06-30,Labuan,2nd Dose,562
2021-06-30,Putrajaya,2nd Dose,561
2021-06-30,Malaysia,2nd Dose,96600
2021-06-30,Johor,1st Dose,6845
2021-06-30,Kedah,1st Dose,1941
2021-06-30,Kelantan,1st Dose,3700
2021-06-30,Melaka,1st Dose,4818
2021-06-30,Negeri Sembilan,1st Dose,5780
2021-06-30,Pahang,1st Dose,4862
2021-06-30,Perak,1st Dose,6323
2021-06-30,Perlis,1st Dose,304
2021-06-30,Penang,1st Dose,9175
2021-06-30,Sabah,1st Dose,2966
2021-06-30,Sarawak,1st Dose,41722
2021-06-30,Selangor,1st Dose,42894
2021-06-30,Terengganu,1st Dose,4121
2021-06-30,Kuala Lumpur,1st Dose,33803
2021-06-30,Labuan,1st Dose,1919
2021-06-30,Putrajaya,1st Dose,1163
2021-06-30,Malaysia,1st Dose,172336
2021-07-01,Johor,1st Booster,0
2021-07-01,Kedah,1st Booster,0
2021-07-01,Kelantan,1st Booster,0
2021-07-01,Melaka,1st Booster,0
2021-07-01,Negeri Sembilan,1st Booster,0
2021-07-01,Pahang,1st Booster,0
2021-07-01,Perak,1st Booster,0
2021-07-01,Perlis,1st Booster,0
2021-07-01,Penang,1st Booster,0
2021-07-01,Sabah,1st Booster,0
2021-07-01,Sarawak,1st Booster,0
2021-07-01,Selangor,1st Booster,0
2021-07-01,Terengganu,1st Booster,0
2021-07-01,Kuala Lumpur,1st Booster,0
2021-07-01,Labuan,1st Booster,0
2021-07-01,Putrajaya,1st Booster,0
2021-07-01,Malaysia,1st Booster,0
2021-07-01,Johor,2nd Booster,0
2021-07-01,Kedah,2nd Booster,0
2021-07-01,Kelantan,2nd Booster,0
2021-07-01,Melaka,2nd Booster,0
2021-07-01,Negeri Sembilan,2nd Booster,0
2021-07-01,Pahang,2nd Booster,0
2021-07-01,Perak,2nd Booster,0
2021-07-01,Perlis,2nd Booster,0
2021-07-01,Penang,2nd Booster,0
2021-07-01,Sabah,2nd Booster,0
2021-07-01,Sarawak,2nd Booster,0
2021-07-01,Selangor,2nd Booster,0
2021-07-01,Terengganu,2nd Booster,0
2021-07-01,Kuala Lumpur,2nd Booster,0
2021-07-01,Labuan,2nd Booster,0
2021-07-01,Putrajaya,2nd Booster,0
2021-07-01,Malaysia,2nd Booster,0
2021-07-01,Johor,2nd Dose,11729
2021-07-01,Kedah,2nd Dose,5771
2021-07-01,Kelantan,2nd Dose,6550
2021-07-01,Melaka,2nd Dose,2285
2021-07-01,Negeri Sembilan,2nd Dose,4107
2021-07-01,Pahang,2nd Dose,4881
2021-07-01,Perak,2nd Dose,5117
2021-07-01,Perlis,2nd Dose,1628
2021-07-01,Penang,2nd Dose,5047
2021-07-01,Sabah,2nd Dose,7698
2021-07-01,Sarawak,2nd Dose,2505
2021-07-01,Selangor,2nd Dose,15764
2021-07-01,Terengganu,2nd Dose,744
2021-07-01,Kuala Lumpur,2nd Dose,11612
2021-07-01,Labuan,2nd Dose,573
2021-07-01,Putrajaya,2nd Dose,435
2021-07-01,Malaysia,2nd Dose,86446
2021-07-01,Johor,1st Dose,7654
2021-07-01,Kedah,1st Dose,4004
2021-07-01,Kelantan,1st Dose,3097
2021-07-01,Melaka,1st Dose,5474
2021-07-01,Negeri Sembilan,1st Dose,6897
2021-07-01,Pahang,1st Dose,3197
2021-07-01,Perak,1st Dose,10898
2021-07-01,Perlis,1st Dose,512
2021-07-01,Penang,1st Dose,9211
2021-07-01,Sabah,1st Dose,3119
2021-07-01,Sarawak,1st Dose,48048
2021-07-01,Selangor,1st Dose,39212
2021-07-01,Terengganu,1st Dose,4458
2021-07-01,Kuala Lumpur,1st Dose,33819
2021-07-01,Labuan,1st Dose,1468
2021-07-01,Putrajaya,1st Dose,1305
2021-07-01,Malaysia,1st Dose,182373
2021-07-02,Johor,1st Booster,0
2021-07-02,Kedah,1st Booster,0
2021-07-02,Kelantan,1st Booster,0
2021-07-02,Melaka,1st Booster,0
2021-07-02,Negeri Sembilan,1st Booster,0
2021-07-02,Pahang,1st Booster,0
2021-07-02,Perak,1st Booster,0
2021-07-02,Perlis,1st Booster,0
2021-07-02,Penang,1st Booster,0
2021-07-02,Sabah,1st Booster,0
2021-07-02,Sarawak,1st Booster,0
2021-07-02,Selangor,1st Booster,0
2021-07-02,Terengganu,1st Booster,0
2021-07-02,Kuala Lumpur,1st Booster,0
2021-07-02,Labuan,1st Booster,0
2021-07-02,Putrajaya,1st Booster,0
2021-07-02,Malaysia,1st Booster,0
2021-07-02,Johor,2nd Booster,0
2021-07-02,Kedah,2nd Booster,0
2021-07-02,Kelantan,2nd Booster,0
2021-07-02,Melaka,2nd Booster,0
2021-07-02,Negeri Sembilan,2nd Booster,0
2021-07-02,Pahang,2nd Booster,0
2021-07-02,Perak,2nd Booster,0
2021-07-02,Perlis,2nd Booster,0
2021-07-02,Penang,2nd Booster,0
2021-07-02,Sabah,2nd Booster,0
2021-07-02,Sarawak,2nd Booster,0
2021-07-02,Selangor,2nd Booster,0
2021-07-02,Terengganu,2nd Booster,0
2021-07-02,Kuala Lumpur,2nd Booster,0
2021-07-02,Labuan,2nd Booster,0
2021-07-02,Putrajaya,2nd Booster,0
2021-07-02,Malaysia,2nd Booster,0
2021-07-02,Johor,2nd Dose,2545
2021-07-02,Kedah,2nd Dose,2264
2021-07-02,Kelantan,2nd Dose,440
2021-07-02,Melaka,2nd Dose,2094
2021-07-02,Negeri Sembilan,2nd Dose,3713
2021-07-02,Pahang,2nd Dose,3629
2021-07-02,Perak,2nd Dose,4810
2021-07-02,Perlis,2nd Dose,979
2021-07-02,Penang,2nd Dose,6427
2021-07-02,Sabah,2nd Dose,10545
2021-07-02,Sarawak,2nd Dose,5315
2021-07-02,Selangor,2nd Dose,14685
2021-07-02,Terengganu,2nd Dose,23
2021-07-02,Kuala Lumpur,2nd Dose,12295
2021-07-02,Labuan,2nd Dose,370
2021-07-02,Putrajaya,2nd Dose,402
2021-07-02,Malaysia,2nd Dose,70536
2021-07-02,Johor,1st Dose,6883
2021-07-02,Kedah,1st Dose,3045
2021-07-02,Kelantan,1st Dose,601
2021-07-02,Melaka,1st Dose,5763
2021-07-02,Negeri Sembilan,1st Dose,6927
2021-07-02,Pahang,1st Dose,3365
2021-07-02,Perak,1st Dose,14667
2021-07-02,Perlis,1st Dose,731
2021-07-02,Penang,1st Dose,9344
2021-07-02,Sabah,1st Dose,1260
2021-07-02,Sarawak,1st Dose,35703
2021-07-02,Selangor,1st Dose,38903
2021-07-02,Terengganu,1st Dose,1219
2021-07-02,Kuala Lumpur,1st Dose,37898
2021-07-02,Labuan,1st Dose,1011
2021-07-02,Putrajaya,1st Dose,1380
2021-07-02,Malaysia,1st Dose,168700
2021-07-03,Johor,1st Booster,0
2021-07-03,Kedah,1st Booster,0
2021-07-03,Kelantan,1st Booster,0
2021-07-03,Melaka,1st Booster,0
2021-07-03,Negeri Sembilan,1st Booster,0
2021-07-03,Pahang,1st Booster,0
2021-07-03,Perak,1st Booster,0
2021-07-03,Perlis,1st Booster,0
2021-07-03,Penang,1st Booster,0
2021-07-03,Sabah,1st Booster,0
2021-07-03,Sarawak,1st Booster,0
2021-07-03,Selangor,1st Booster,0
2021-07-03,Terengganu,1st Booster,0
2021-07-03,Kuala Lumpur,1st Booster,0
2021-07-03,Labuan,1st Booster,0
2021-07-03,Putrajaya,1st Booster,0
2021-07-03,Malaysia,1st Booster,0
2021-07-03,Johor,2nd Booster,0
2021-07-03,Kedah,2nd Booster,0
2021-07-03,Kelantan,2nd Booster,0
2021-07-03,Melaka,2nd Booster,0
2021-07-03,Negeri Sembilan,2nd Booster,0
2021-07-03,Pahang,2nd Booster,0
2021-07-03,Perak,2nd Booster,0
2021-07-03,Perlis,2nd Booster,0
2021-07-03,Penang,2nd Booster,0
2021-07-03,Sabah,2nd Booster,0
2021-07-03,Sarawak,2nd Booster,0
2021-07-03,Selangor,2nd Booster,0
2021-07-03,Terengganu,2nd Booster,0
2021-07-03,Kuala Lumpur,2nd Booster,0
2021-07-03,Labuan,2nd Booster,0
2021-07-03,Putrajaya,2nd Booster,0
2021-07-03,Malaysia,2nd Booster,0
2021-07-03,Johor,2nd Dose,8155
2021-07-03,Kedah,2nd Dose,1674
2021-07-03,Kelantan,2nd Dose,230
2021-07-03,Melaka,2nd Dose,2036
2021-07-03,Negeri Sembilan,2nd Dose,1158
2021-07-03,Pahang,2nd Dose,1322
2021-07-03,Perak,2nd Dose,4234
2021-07-03,Perlis,2nd Dose,1
2021-07-03,Penang,2nd Dose,3980
2021-07-03,Sabah,2nd Dose,10913
2021-07-03,Sarawak,2nd Dose,22395
2021-07-03,Selangor,2nd Dose,9259
2021-07-03,Terengganu,2nd Dose,1696
2021-07-03,Kuala Lumpur,2nd Dose,11756
2021-07-03,Labuan,2nd Dose,400
2021-07-03,Putrajaya,2nd Dose,1
2021-07-03,Malaysia,2nd Dose,79210
2021-07-03,Johor,1st Dose,4062
2021-07-03,Kedah,1st Dose,5170
2021-07-03,Kelantan,1st Dose,409
2021-07-03,Melaka,1st Dose,5298
2021-07-03,Negeri Sembilan,1st Dose,3140
2021-07-03,Pahang,1st Dose,4156
2021-07-03,Perak,1st Dose,13420
2021-07-03,Perlis,1st Dose,463
2021-07-03,Penang,1st Dose,7046
2021-07-03,Sabah,1st Dose,1321
2021-07-03,Sarawak,1st Dose,27249
2021-07-03,Selangor,1st Dose,32408
2021-07-03,Terengganu,1st Dose,7028
2021-07-03,Kuala Lumpur,1st Dose,30471
2021-07-03,Labuan,1st Dose,939
2021-07-03,Putrajaya,1st Dose,939
2021-07-03,Malaysia,1st Dose,143519
2021-07-04,Johor,1st Booster,0
2021-07-04,Kedah,1st Booster,0
2021-07-04,Kelantan,1st Booster,0
2021-07-04,Melaka,1st Booster,0
2021-07-04,Negeri Sembilan,1st Booster,0
2021-07-04,Pahang,1st Booster,0
2021-07-04,Perak,1st Booster,0
2021-07-04,Perlis,1st Booster,0
2021-07-04,Penang,1st Booster,0
2021-07-04,Sabah,1st Booster,0
2021-07-04,Sarawak,1st Booster,0
2021-07-04,Selangor,1st Booster,0
2021-07-04,Terengganu,1st Booster,0
2021-07-04,Kuala Lumpur,1st Booster,0
2021-07-04,Labuan,1st Booster,0
2021-07-04,Putrajaya,1st Booster,0
2021-07-04,Malaysia,1st Booster,0
2021-07-04,Johor,2nd Booster,0
2021-07-04,Kedah,2nd Booster,0
2021-07-04,Kelantan,2nd Booster,0
2021-07-04,Melaka,2nd Booster,0
2021-07-04,Negeri Sembilan,2nd Booster,0
2021-07-04,Pahang,2nd Booster,0
2021-07-04,Perak,2nd Booster,0
2021-07-04,Perlis,2nd Booster,0
2021-07-04,Penang,2nd Booster,0
2021-07-04,Sabah,2nd Booster,0
2021-07-04,Sarawak,2nd Booster,0
2021-07-04,Selangor,2nd Booster,0
2021-07-04,Terengganu,2nd Booster,0
2021-07-04,Kuala Lumpur,2nd Booster,0
2021-07-04,Labuan,2nd Booster,0
2021-07-04,Putrajaya,2nd Booster,0
2021-07-04,Malaysia,2nd Booster,0
2021-07-04,Johor,2nd Dose,11021
2021-07-04,Kedah,2nd Dose,5265
2021-07-04,Kelantan,2nd Dose,5146
2021-07-04,Melaka,2nd Dose,0
2021-07-04,Negeri Sembilan,2nd Dose,889
2021-07-04,Pahang,2nd Dose,1389
2021-07-04,Perak,2nd Dose,3887
2021-07-04,Perlis,2nd Dose,0
2021-07-04,Penang,2nd Dose,4
2021-07-04,Sabah,2nd Dose,7946
2021-07-04,Sarawak,2nd Dose,22482
